LD4,LD5,LD6,YR,ET,MT,LT,ES,S,LS,M,GD4,GD6,GD10F,GD10M,MIS,MFS,Haplo,HomologyScore,N_Pockets,BestPocket_Score,BestPocket_Probability,TargetID,Gene,UniProtID
56.729,64.153,70.081,12.148,14.643,102.422,162.187,146.351,103.997,84.422,59.53325,90.835,56.375,53.199,101.6732,1,-1.486,70,0,4,6.11,0.303,,PF3D7_1444700,Q8IL25
1678.562,2831.9,1635.853,2410.588,3909.795,4910.268,4037.63,2681.798,2983.959,4923.234,7513.0814,696.184,578.994,287.823,1417.5446,0.268,-2.718,57,5528.414634,3,11.32,0.606,sp|P09972|ALDOC_HUMAN,PF3D7_1444800,A0A144A3T1
104.832,69.898,83.675,8.633,16.203,26.217,18.403,11.023,9.975,14.928,12.4272,83.052,74.13,67.986,0,0.429,-2.413,91,0,6,5.05,0.23,,PF3D7_1444900,Q8IL24
325.64,53.058,83.251,12.94,9.301,23.238,91.157,148.892,118.607,99.179,58.8163,88.369,101.058,98.291,43.7513,0.171,-2.668,180,0,5,11.18,0.599,,PF3D7_1445000,Q8IL23
98.391,200.197,176.981,301.649,363.556,157.74,123.553,111.357,80.106,61.813,80.23905,102.176,58.267,33.845,2.9325,0.131,-3.15,786,1519.440636,20,30.88,0.936,tr|A0A6Q8PFF2|A0A6Q8PFF2_HUMAN,PF3D7_1445100,Q8IL22
122.248,470.652,501.849,333.333,320.651,164.879,101.152,83.816,99.052,47.651,76.03155,30.642,30.607,7.69,0.8886,0.126,-2.897,510,1758.786935,8,11.19,0.6,sp|Q9Y6V7|DDX49_HUMAN,PF3D7_1445200,Q8IL21
433.187,673.026,491.658,28.609,18.494,71.48,111.867,76.224,51.141,43.318,29.7212,62.031,38.529,51.203,1.4866,0.125,-2.888,305,0,7,31.35,0.938,,PF3D7_1445300,Q8IL20
154.969,112.197,103.977,655.267,941.114,415.52,224.96,314.172,337.761,362.206,392.5755,430.764,478.39,643.187,688.5767,0.223,-2.602,383,1475.584677,6,10.68,0.573,tr|B1AVT0|B1AVT0_HUMAN,PF3D7_1445400,Q8IL19
68.804,86.792,77.879,109.016,144.252,62.004,41.007,35.051,41.305,74.55,56.4526,32.532,17.597,50.018,105.3908,0.369,-3.298,84,1476.510067,0,0,0,sp|Q13901|C1D_HUMAN,PF3D7_1445500,Q8IL18
79.417,90.645,79.813,334.1,269.125,171.511,122.19,88.629,107.561,161.885,242.59235,52.169,50.02,28.019,46.8833,0.962,0.487,409,553.689094,2,3.1,0.104,tr|A0A6I8PS38|A0A6I8PS38_HUMAN,PF3D7_1445600,Q8IL17
446.519,558.924,560.414,758.581,903.255,1080.714,737.764,395.175,348.822,257.983,276.6881,380.447,328.887,217.628,115.3256,0.222,-2.639,76,0,0,0,0,,PF3D7_1445700,Q8IL16
0,10.221,14.14,6.486,2.058,5.403,29.183,57.858,30.453,36.315,17.7325,25.454,17.678,29.79,39.0098,0.999,-2.887,502,0,24,41.85,0.967,,PF3D7_1445800,Q8IL15
223.044,289.957,198.736,599.776,561.793,502.174,282.595,137.613,162.799,146.663,263.65015,298.468,248.934,150.844,227.5892,0.276,-3.019,39,4724.8463,7,7.48,0.393,sp|Q92841|DDX17_HUMAN,PF3D7_1445900,Q8IL13
416.664,344.886,705.34,,,,,,,,,,,,,,,5,0,,,,,PF3D7_1446000,
12.911,35.925,21.294,13.471,2.176,2.579,5.044,16.851,19.711,24.51,51.625,59.406,97.284,85.738,17.9436,1,-1.042,517,0,2,2.91,0.093,,PF3D7_1446100,Q8IL12
1637.522,3618.618,1625.416,1515.5,1665.117,1523.807,1166.729,336.413,279.606,204.968,303.1638,1220.16,1943.541,1911.137,203.1113,0.122,-3.038,124,2247.950909,5,15.26,0.75,sp|P28838|AMPL_HUMAN,PF3D7_1446200,Q8IL11
36.855,60.334,59.65,66.276,66.143,66.446,38.201,43.524,70.271,139.658,184.42895,84.96,67.984,60.535,96.1451,1,-0.587,617,0,22,29.44,0.931,,PF3D7_1446300,Q8IL10
229.377,322.208,303.475,8.155,7.53,29.99,61.091,58.293,46.403,39.893,45.78365,38.188,44.056,29.13,169.9925,0.915,-2.679,147,2722.922892,2,2.64,0.077,sp|P11177|ODPB_HUMAN,PF3D7_1446400,Q8IL09
116.827,108.732,118.646,98.1,124.48,89.513,98.687,74.185,79.138,54.479,48.7604,85.577,75.971,50.159,196.9092,0.12,-2.99,1812,0,,,,,PF3D7_1446500,
245.38,345.88,347.79,31.869,12.892,128.115,381.689,552.687,557.273,552.059,305.92985,974.604,942.544,1383.671,558.2559,0.804,-2.081,11,5000.041667,2,6.77,0.345,sp|P41208|CETN2_HUMAN,PF3D7_1446600,Q8IL07
60.952,69.431,67.933,11.852,24.951,85.157,173.676,260.992,248.343,219.507,144.1799,183.966,182.328,158.33,17.1989,0.49,-2.537,74,0,3,1.95,0.04,,PF3D7_1446700,A0A144A260
72.99,68.493,60.654,5.727,16.87,121.696,123.251,113.928,81.542,83.439,56.9383,120.06,140.404,165.314,27.6956,0.271,-3.645,51,1853.672195,0,0,0,sp|Q15063|POSTN_HUMAN,PF3D7_1446800,A0A144A6G1
34.518,97.35,128.002,87.628,76.449,83.878,85.013,71.926,64.429,51.663,56.6943,89.968,87.224,143.735,37.4484,1,-2.205,87,0,3,7.19,0.374,,PF3D7_1446900,A0A144A3U7
765.923,843.371,596.928,1678.977,2402.816,2214.551,1502.438,750.891,717.976,439.912,642.07695,603.578,482.544,429.827,398.3771,0.659,-2.107,11,5955.847794,1,3.13,0.106,sp|P15880|RS2_HUMAN,PF3D7_1447000,Q8IL02
49.327,88.413,147.586,250.569,228.39,149.185,160.288,161.024,117.178,78.49,76.28065,95.393,83.672,122.042,59.2068,1,-1.075,79,0,0,0,0,,PF3D7_1447100,Q8IL01
75.711,226.084,330.421,368.591,303.566,220.546,243.52,257.831,225.617,143.28,133.0655,149.889,110.341,216.919,73.6504,0.131,-2.993,306,0,3,2.81,0.087,,PF3D7_1447200,Q8IL00
26.314,87.521,74.931,29.903,39.339,96.691,94.823,56.497,59.589,29.921,22.70545,93.28,123.68,221.307,2.7776,0.194,0,18,0,0,0,0,,PF3D7_1447300,Q8I6V1
28.132,69.109,94.585,105.625,182.031,106.734,44.711,18.267,17.616,27.727,34.6086,95.918,83.517,191.543,10.8641,0.119,-3.657,69,0,5,13.83,0.701,,PF3D7_1447400,C6S3I8
0,3.262,23.301,23.756,6.335,1.685,5.136,38.69,50.359,112.59,197.86385,125.325,116.814,307.225,0,0.947,0,54,0,0,0,0,,PF3D7_1447500,Q8IKZ9
0,64.055,84.317,1.272,0.733,1.746,7.214,19.344,10.66,20.884,18.89835,372.217,527.467,561.418,343.6023,0.256,-2.412,48,0,1,0.8,0.003,,PF3D7_1447600,C6S3I9
67.535,23.187,129.935,26.2,35.608,44.108,96.631,105.529,52.599,46.284,21.9648,91.956,39.15,110.73,10.3483,0.122,-3.051,72,0,5,15.92,0.765,,PF3D7_1447700,Q8IKZ8
11.46,53.031,38.794,29.86,38.037,32.44,29.837,26.296,28.538,18.99,14.5922,48.912,49.397,34.78,55.0886,1,-1.679,1144,0,5,2.75,0.083,,PF3D7_1447800,Q8IKZ7
24.252,54.938,60.027,23.979,199.378,322.687,164.04,100.996,67.875,75.455,47.9003,89.016,88.478,35.417,40.0861,0.129,-2.868,383,2070.323828,16,7.27,0.379,sp|Q9NP58|ABCB6_HUMAN,PF3D7_1447900,Q8IKZ6
81.792,49.714,46.233,236.75,235.516,147.296,72.655,56.528,40.085,33.683,35.16735,92.502,59.687,83.732,132.763,0.14,-2.847,616,894.1062745,13,20.43,0.855,sp|Q9UNX4|WDR3_HUMAN,PF3D7_1448000,Q8IKZ5
6.352,16.767,14.782,32.732,45.548,34.549,25.889,33.607,26.532,18.261,9.4086,7.989,6.351,12.184,13.4105,0.246,-3.415,85,0,0,0,0,,PF3D7_1448100,Q8IKZ4
0,1.962,2.582,1.994,1.256,1.448,3.482,10.258,8.22,9.094,5.82615,44.774,59.186,20.511,148.6684,1,-0.452,635,530.6870647,19,8.18,0.436,tr|H0Y6U5|H0Y6U5_HUMAN,PF3D7_1448200,Q8IKZ3
54.456,34.674,41.545,46.274,59.191,80.89,174.295,127.966,150.872,106.08,67.83295,162.12,102.449,60.552,148.7992,0.997,-0.436,1195,0,8,13.85,0.701,,PF3D7_1448300,Q8IKZ0
100.006,192.7,226.865,15.426,56.454,161.86,270.633,283.854,179.45,144.439,81.49235,193.175,191.674,112.984,54.9275,0.853,-2.717,222,1363.081786,15,18.04,0.813,sp|Q5TEA6|SE1L2_HUMAN,PF3D7_1448400,Q8IKY9
80.96,63.053,90.778,10.754,17.386,102.601,211.304,315.536,373.192,191.239,156.2329,33.777,20.59,18.371,64.9144,1,-1.164,451,132.2886609,,,,sp|Q8NEE8|TTC16_HUMAN,PF3D7_1448500,
2.785,18.611,25.278,88.988,143.785,132.434,126.096,129.167,124.66,113.129,72.8252,411.798,537.231,733.576,102.8997,0.145,-2.594,108,0,0,0,0,,PF3D7_1448600,Q8IKY7
5.055,19.736,21.937,70.47,76.743,63.385,38.903,39.759,29.366,36.724,30.83995,48.358,51.002,81.969,201.1046,0.125,-3.121,262,0,1,2.24,0.055,,PF3D7_1448700,Q8IKY6
7.079,52.121,93.747,75.793,68.95,145.013,150.443,188.949,86.858,97.171,51.67105,225.064,175.747,211.022,5.6041,0.241,-3.2,96,1875.026471,1,1.43,0.018,sp|A1Z1Q3|MACD2_HUMAN,PF3D7_1448800,Q8IKY5
10.19,21.001,36.861,1.102,7.161,55.296,90.568,63.099,39.043,42.479,23.1201,99.511,42.015,140.251,136.2435,0.144,-2.865,23,0,0,0,0,,PF3D7_1448900,C6S3J0
23.657,0.399,1.737,9.677,2.561,3.055,17.767,74.784,91.145,129.125,149.63385,245.053,337.961,130.475,5.46,0.998,-1.4,422,0,4,25.68,0.908,,PF3D7_1449000,Q8IKY4
5.664,12.744,33.589,8.979,1.302,11.15,73.643,130.924,159.932,149,96.15225,206.859,131.826,46.242,244.0123,0.141,-2.88,801,369.2897959,2,2.37,0.062,tr|G3XAE9|G3XAE9_HUMAN,PF3D7_1449100,Q8IKY3
0.747,1.89,6.909,59.118,10.571,2.58,317.437,1045.934,1320.869,1199.635,492.55025,2.966,6.057,10.035,0,0.807,-3.535,26,0,0,0,0,,PF3D7_1449200,C6S3J1
23.503,34.929,37.041,349.879,195.066,95.158,130.432,175.979,185.988,151.723,153.0676,105.452,98.76,89.223,9.4056,0.982,-2.543,532,1520.460526,2,1.53,0.022,sp|Q92994|TF3B_HUMAN,PF3D7_1449300,A0A144A465
178.523,249.205,214.062,6.525,7.581,83.418,135.619,126.045,143.424,86.948,64.43475,5.076,2.623,5.245,45.5818,0.13,-2.842,1714,440.5918175,4,3.85,0.15,tr|E9PRI1|E9PRI1_HUMAN,PF3D7_1449400,Q8IKY1
2.999,11.742,28.699,30.977,67.146,85.552,117.782,109.025,146.962,75.59,59.37775,30.584,50.72,65.828,21.7081,0.403,-2.664,410,0,3,2.69,0.08,,PF3D7_1449500,Q8IKY0
0,5.592,5.333,14.754,7.681,5.82,24.948,78.934,92.521,96.086,58.52265,81.822,86.672,46.469,0,0.122,-3.135,323,0,1,2.27,0.057,,PF3D7_1449600,Q8IKX9
15.352,33.627,41.898,42.185,39.847,32.49,31.066,31.415,26.093,20.647,20.3377,22.287,17.757,14.964,62.7893,0.119,-3.009,1001,510.5630282,11,8.7,0.466,sp|Q01780|EXOSX_HUMAN,PF3D7_1449700,Q8IKX8
117.5,182.321,290.448,83.607,115.396,86.984,120.036,100.994,54.598,52.443,48.4901,13.513,18.947,45.232,14.9296,0.121,-3.201,88,0,0,0,0,,PF3D7_1449800,Q8IKX7
36.546,31.681,49.903,39.725,59.229,68.866,68.337,51.627,48.693,64.974,46.74675,95.553,72.9,156.039,116.2984,0.144,-3.174,240,0,9,3.8,0.147,,PF3D7_1449900,Q8IKX6
0,6.112,9.434,62.088,56.103,53.255,43.74,47.3,49.45,114.171,124.84905,56.092,71.207,51.69,27.4249,0.127,-2.929,48,2632.978723,8,8.55,0.456,sp|Q6P2M8|KCC1B_HUMAN,PF3D7_1450000,Q8IKX5
108.94,111.814,107.399,586.646,375.837,240.512,255.419,224.321,210.164,228.961,234.94895,455.941,299.211,132.826,418.0046,0.122,-3.044,69,4939.9586,6,3.61,0.135,sp|P61011|SRP54_HUMAN,PF3D7_1450100,Q8IKX4
9.059,13.601,21.028,61.388,48.19,26.872,28.76,14.432,14.933,20.882,16.0086,4.56,6.963,12.168,1.5938,0.204,-3.912,53,0,0,0,0,,PF3D7_1450200,C6S3J2
28.924,25.989,26.849,174.709,126.642,85.504,70.881,68.987,57.564,60.495,49.11775,50.199,61.63,59.552,2.3563,0.157,-3.25,485,508.6709827,13,26.11,0.911,sp|Q9UHB4|NDOR1_HUMAN,PF3D7_1450300,Q8IKX3
38.574,60.672,63.754,107.08,96.335,72.77,87.398,91.304,102.396,86.255,64.83645,37.984,26.238,29.678,17.0624,1,-1.418,1514,0,35,64.66,0.989,,PF3D7_1450400,Q8IKX2
16.886,47.973,66.858,2.268,0.949,1.701,17.924,41.161,47.694,41.416,25.71985,19.409,32.7,42.936,64.5933,0.999,-2.077,1505,254.084029,8,25.75,0.908,sp|Q86X53|ERIC1_HUMAN,PF3D7_1450500,Q8IKX1
7.53,44.131,55.692,57.22,76.688,71.246,55.796,52.04,31.671,29.236,28.6016,78.282,78.503,50.179,9.7555,0.223,-2.648,337,0,4,14.24,0.716,,PF3D7_1450600,Q8IKX0
33.706,62.232,67.129,540.689,418.048,396.258,430.352,527.719,685.481,255.455,341.37235,53.2,60.645,79.105,4.6553,1,-0.391,624,677.4193548,1,2.72,0.082,tr|I3L4D8|I3L4D8_HUMAN,PF3D7_1450700,Q8IKW9
219.068,364.461,339.313,5.772,9.086,60.096,67.334,61.7,35.717,37.85,28.6513,97.598,52.942,35.013,4.2632,0.965,-2.854,195,0,3,18.09,0.815,,PF3D7_1450800,Q8IKW8
290.881,731.998,569.42,23.229,16.819,89.07,97.815,72.304,37.568,34.439,24.13235,99.79,100.702,87.871,163.9506,0.162,-2.727,212,3417.06407,4,10.34,0.556,sp|P24752|THIL_HUMAN,PF3D7_1450900,Q8IKW7
201.921,289.745,343.028,131,70.436,73.95,81.416,81.898,57.744,39.442,33.00195,31.031,19.969,31.473,41.5433,0.991,-2.641,705,0,10,12.55,0.654,,PF3D7_1451000,Q8IKW6
1471.618,2693.759,1068.236,4387.784,5047.957,3944.452,2684.322,1183.946,928.311,666.302,802.84435,1257.955,1016.948,545.684,617.8497,0.368,-2.544,11,6490.408413,13,8.37,0.446,sp|P13639|EF2_HUMAN,PF3D7_1451100,Q8IKW5
96.457,229.114,213.555,934.391,613.654,386.611,507.666,382.855,382.086,484.55,1196.1359,161.042,158.382,127.612,57.5245,1,-2.046,1133,0,6,2.76,0.084,,PF3D7_1451200,Q8IKW4
87.782,125.697,122.831,15.141,30.129,120.886,233.69,278.057,215.079,155.204,105.07665,109.749,62.824,73.875,3.5206,0.624,-2.425,70,0,2,2.1,0.048,,PF3D7_1451300,Q8IKW3
267.162,312.331,195.466,33.757,50.429,46.303,38.702,21.363,20.045,13.405,10.04765,75.982,34.968,8.733,28.3402,1,-0.804,920,429.4440184,11,19.9,0.847,sp|Q8N6T7|SIR6_HUMAN,PF3D7_1451400,A0A144A2E0
46.226,97.01,132.916,68.788,74.409,90.031,129.315,147.868,96.186,75.484,39.92325,31.327,13.033,18.478,0,0.554,-2.03,72,1836.734694,0,0,0,sp|Q8WUD4|CCD12_HUMAN,PF3D7_1451500,Q8IKW1
0,4.53,6.69,5.066,0.764,0.685,3.86,23.576,16.879,15.51,19.93835,269.489,518.409,280.075,48.5728,0.366,-2.734,324,0,5,14.89,0.738,,PF3D7_1451600,Q8IKW0
10.507,129.474,120.505,13.858,4.135,34.158,192.375,293.876,269.201,283.245,172.18435,26.362,55.907,20.768,18.9058,0.996,0,6,4802.217514,4,22.75,0.883,sp|Q96LZ3|CANB2_HUMAN,PF3D7_1451700,Q8IKV9
812.486,1124.913,853.776,63.036,252.535,377.696,657.405,600.962,452.33,295.562,187.05515,1007.054,1197.91,1181.14,328.6808,0.572,-2.361,92,1921.818101,6,3.81,0.148,sp|Q92673|SORL_HUMAN,PF3D7_1451800,Q8IKV8
26.119,50.756,60.977,250.94,232.263,170.319,105.36,89.093,97.281,95.949,91.27595,44.318,40.764,40.039,30.3057,0.159,-2.786,583,515.0585034,12,5.74,0.278,sp|Q2NL82|TSR1_HUMAN,PF3D7_1451900,Q8IKV7
18.144,16.092,8.292,20.768,3.253,0.929,75.868,204.603,347.537,334.969,140.19975,62.025,44.395,77.853,22.4567,0.229,-2.619,858,0,22,31,0.937,,PF3D7_1452000,Q8IKV6
94.936,234.378,258.501,38.835,40.274,22.152,7.837,8.085,6.175,5.852,6.35655,9.01,9.17,12.487,0,0.123,-3.788,79,1804.715976,3,16.18,0.772,tr|C9J177|C9J177_HUMAN,PF3D7_1452100,Q8IKV5
5.942,29.898,30.431,4.516,10.396,27.637,20.034,21.248,10.032,12.605,10.06145,25.584,38.914,19.465,22.9988,0.123,-3.014,225,0,9,11.44,0.611,,PF3D7_1452200,Q8IKV4
193.068,102.078,145.992,3.736,5.57,35.128,64.298,71.927,38.835,44.519,18.1656,23.677,32.476,40.117,0,0.389,-1.07,132,1186.433898,3,3.52,0.129,sp|Q9GZP9|DERL2_HUMAN,PF3D7_1452300,Q8IKV3
93.271,91.2,101.772,161.964,187.189,139.039,176.962,162.699,140.838,93.43,76.6518,168.516,173.511,196.955,230.1197,0.502,-2.536,459,0,6,20.7,0.86,,PF3D7_1452400,Q8IKV2
19.637,42.889,46.438,7.929,5.613,28.486,74.15,92.024,80.296,78.873,60.9804,45.211,66.154,82.684,174.7534,0.128,-3.041,114,2511.810427,2,3.19,0.109,tr|Q5U8S2|Q5U8S2_HUMAN,PF3D7_1452500,Q8IKV1
45.405,47.98,57.437,15.411,13.074,12.61,22.367,33.617,34.147,34.062,19.2231,44.164,38.198,23.901,27.5908,0.14,-2.896,2516,122.499761,,,,tr|A0A286YFF8|A0A286YFF8_HUMAN,PF3D7_1452600,
1379.385,749.124,850.369,25.67,125.716,306.16,288.561,230.891,174.884,127.648,101.02225,84.584,133.738,54.262,130.7015,0.191,-3.134,157,2440.502976,2,1.59,0.025,sp|O95232|LC7L3_HUMAN,PF3D7_1452700,Q8IKU9
18.446,17.647,40.531,4.407,15.274,34.324,36.073,62.347,48.624,40.32,33.92055,496.724,433.648,485.651,178.3733,0.999,-2.825,185,0,0,0,0,,PF3D7_1452800,Q8IKU8
113.466,109.281,113.541,10.268,18.763,77.438,122.707,166.499,112.366,89.859,57.984,366.566,585.136,298.08,2011.3901,0.12,-3.077,111,0,3,4.76,0.21,,PF3D7_1452900,C6S3J3
29.207,32.099,43.836,72.635,77.324,50.468,54.225,45.431,48.428,29.525,21.8395,23.762,31.486,15.979,1.1195,0.921,-2.955,643,0,18,25.22,0.905,,PF3D7_1453000,Q8IKU7
8.293,8.906,19.595,1.028,0.38,2.702,19.253,31.664,39.229,28.686,12.4491,69.296,91.968,126.216,50.5019,0.994,-1.81,393,555.5580952,6,3.55,0.131,sp|Q9UJW0|DCTN4_HUMAN,PF3D7_1453100,Q8IKU6
1.17,4.605,11.984,1.392,0.462,3.886,25.578,47.568,44.597,28.676,15.8568,33.128,43.967,22.269,46.5838,0.704,-1.834,927,0,16,7.78,0.412,,PF3D7_1453200,Q8IKU5
0,90.476,141.978,0.922,0.691,0.9,1.971,0.466,0,0.414,0,0,6.509,0,0,0.228,-3.556,8,0,0,0,0,,PF3D7_1453300,C6S3J4
56.92,116.921,183.455,30.681,25.684,19.958,26.476,26.857,28.342,22.579,13.7295,23.55,27.022,21.218,9.3014,1,-0.893,909,0,17,14.53,0.725,,PF3D7_1453400,Q8IKU4
6.376,2.707,5.977,2.685,2.651,4.651,4.984,30.58,19.319,20.278,15.40475,1286.992,2247.4,3523.688,1014.5529,0.246,-2.681,270,1734.70085,14,30.38,0.934,tr|E9PCX7|E9PCX7_HUMAN,PF3D7_1453500,Q8IKU3
38.925,25.869,16.784,7.897,21.403,42.137,19.56,13.188,7.353,7.968,4.2266,118.833,210.163,283.761,11.05,1,-1.673,1394,0,22,28.08,0.923,,PF3D7_1453600,Q8IKU2
634.439,1193.659,750.978,1129.455,1489.437,2469.805,1559.504,696.761,564.149,396.455,380.09195,646.674,513.347,259.926,307.3461,0.682,-3.002,31,1381.817455,0,0,0,sp|Q9P035|HACD3_HUMAN,PF3D7_1453700,Q8IKU1
226.142,228.639,195.864,356.853,236.266,202.368,194.24,165.067,152.681,164.776,167.0605,114.254,78.959,56.312,119.6045,0.121,-2.984,301,1802.196923,18,17.97,0.812,tr|A0A8Q3SJB9|A0A8Q3SJB9_HUMAN,PF3D7_1453800,A0A144A6N0
96.174,94.726,49.815,228.859,165.566,112.575,55.453,72.63,68.164,80.133,101.12405,140.499,132.502,146.095,85.9194,0.178,-2.752,919,0,5,5.5,0.262,,PF3D7_1453900,Q8IKT9
113.64,44.56,61.652,52.319,67.98,70.791,75.556,95.794,66.799,40.053,40.0461,20.329,41.065,23.834,3.2158,0.244,-2.624,277,1095.90274,0,0,0,sp|Q96I25|SPF45_HUMAN,PF3D7_1454000,Q8IKT8
394.195,369.77,567.657,3.747,6.579,76.26,107.814,100.736,52.311,58.766,20.9265,0.983,5.74,10.633,0,0.125,-3.121,47,0,1,4.02,0.16,,PF3D7_1454100,Q8I718
20.081,30.103,36.236,41.789,49.551,37.784,10.472,6.096,4.324,6.948,11.5407,23.923,38.364,15.005,69.2591,0.633,0.08,601,0,18,8.53,0.456,,PF3D7_1454200,Q8IKT7
3.904,5.092,4.655,11.691,4.979,4.146,9.63,16.58,13.677,15.91,16.7042,71.956,75.435,50.042,172.5008,1,-1.692,496,1346.411242,13,6.57,0.332,sp|Q8IWQ3|BRSK2_HUMAN,PF3D7_1454300,Q8IKT6
346.457,419.126,288.216,573.201,947.188,1174.161,669.482,510.048,417.845,373.803,341.21235,433.519,367.481,423.12,247.67,0.142,-3.25,320,2728.454054,13,22.67,0.882,sp|Q9NQW7|XPP1_HUMAN,PF3D7_1454400,A0A144A2H0
142.225,163.746,170.538,222.229,185.276,114.019,98.63,90.861,72.324,146.141,118.49495,356.038,271.356,143.388,135.3428,0.141,-3.156,40,4814.814815,0,0,0,sp|Q9H1K1|ISCU_HUMAN,PF3D7_1454500,Q8IKT4
11.522,13.617,16.66,32.515,53.953,81.815,113.176,135.99,105.783,61.067,51.8084,113.365,49.82,58.575,107.94,0.347,-2.911,54,0,0,0,0,,PF3D7_1454600,Q8IKT3
435.225,569.383,611.264,481.46,431.97,578.162,812.59,516.76,370.273,238.722,177.12955,286.91,262.789,292.261,278.5314,0.119,-3.063,77,4487.167521,5,3.6,0.134,sp|P52209|6PGD_HUMAN,PF3D7_1454700,Q8IKT2
,,,12.029,8.464,1.729,5.513,9.242,4.537,5.901,8.698,131.962,271.389,232.876,0,1,-0.473,60,0,0,0,0,,PF3D7_1454800,Q8IKT1
0,0,8.571,4.528,1.56,2.799,10.355,37.68,17.524,19.501,16.22885,1699.846,2940.499,2142.797,446.8151,0.647,-2.439,29,0,0,0,0,,PF3D7_1454900,Q8IKT0
0,0.161,40.04,2.55,1.205,1.33,5.955,30.388,19.423,32.995,29.16955,191.032,141.888,79.583,102.3303,0.574,-3.109,26,2048.76439,5,10.58,0.569,tr|A0A3B3IS24|A0A3B3IS24_HUMAN,PF3D7_1455000,Q8IKS9
0,51.379,134.916,129.726,192.835,175.625,147.584,124.773,145.491,237.195,325.5049,226.514,238.031,100.45,38.1905,0.831,-0.409,21,3216.403509,0,0,0,sp|Q9BY84|DUS16_HUMAN,PF3D7_1455100,Q8IKS8
95.761,160.707,170.863,3.895,6.746,80.573,112.3,56.906,42.103,22.665,15.41585,29.698,20.65,10.534,3.0361,0.763,-2.051,29,2585.376585,2,27.4,0.92,sp|P0DPD7|EFMT4_HUMAN,PF3D7_1455200,A0A144A2R4
0.611,4.131,2.492,74.741,18.403,9.753,14.738,115.382,343.142,859.828,790.7857,62.296,64.527,92.103,126.2068,1,-2.156,799,0,0,0,0,,PF3D7_1455300,Q8IKS5
78.657,41.198,44.538,296.601,156.026,156.784,148.802,149.112,102.722,158.549,148.32175,650.444,349.609,188.94,291.14,0.149,-2.758,42,0,8,61.77,0.988,,PF3D7_1455400,Q8IKS4
127.89,371.294,428.438,90.198,101.505,123.584,161.147,141.688,121.052,78.058,62.88995,105.27,89.284,53.74,59.4003,0.12,-3.152,415,1248.848566,5,4.64,0.202,sp|O43747|AP1G1_HUMAN,PF3D7_1455500,Q8IKS3
46.281,136.763,64.773,2.295,0.741,4.84,18.844,49.871,64.875,55.442,35.4485,5.644,12.516,8.399,62.4684,0.131,-2.971,623,598.7508403,26,10.85,0.582,sp|Q9NZM1|MYOF_HUMAN,PF3D7_1455600,Q8IKS2
243.901,384.562,592.527,7.751,5.612,63.65,144.494,163.889,163.407,110.765,78.6568,34.816,36.792,9.097,15.8623,1,0.171,435,0,2,1.92,0.039,,PF3D7_1455700,Q8IKS1
1.652,15.982,12.668,1.379,0.904,12.394,21.055,34.423,20.803,27.394,22.8598,299.475,344.105,166.671,156.5714,0.979,-2.053,408,185.525974,15,7.11,0.369,tr|B7Z8V9|B7Z8V9_HUMAN,PF3D7_1455800,Q8IKS0
53.861,150.024,198.949,4.834,4.114,36.955,106.107,91.481,65.411,54.545,42.22315,78.633,90.993,111.064,25.3408,0.152,-3.025,114,2315.805263,6,63.95,0.989,sp|Q9H8P0|SR5A3_HUMAN,PF3D7_1455900,C6S3J5
84.057,127.859,127.562,6.629,4.806,53.178,151.104,184.041,187.504,119.167,75.799,50.475,14.869,24.746,85.0556,1,-2.382,593,0,1,5.64,0.271,,PF3D7_1456000,Q8IKR9
4.872,26.415,20.182,1.131,5.083,37.136,16.997,15.816,8.311,11.134,6.3234,29.315,22.473,14.473,101.3907,0.916,-2.908,223,2186.145455,6,22.05,0.877,sp|P34897|GLYM_HUMAN,PF3D7_1456100,Q8IKR8
305.653,350.547,283.609,2.832,8.518,50.305,38.992,21.276,14.76,14.401,7.8861,13.233,19.518,19.455,0.5357,0.167,-2.717,354,0,6,12.19,0.642,,PF3D7_1456200,Q8IKR7
95.119,70.362,69.446,26.462,46.268,33.82,19.794,14.754,14.745,11.178,6.6369,10.511,6.864,12.756,0.9139,0.124,-2.975,216,0,12,19.93,0.847,,PF3D7_1456300,Q8IKR6
1.834,8.841,7.369,0.989,0.359,2.072,7.725,32.116,24.83,20.702,13.1506,66.241,95.946,66.48,612.6097,1,0.311,1100,0,0,0,0,,PF3D7_1456400,Q8IKR5
89.882,142.843,188.525,3.958,8.028,85.411,139.882,101.255,73.768,40.723,25.7631,158.383,226.863,195.459,348.6482,0.12,-3.035,1315,108.742409,32,37.49,0.958,sp|Q8WVM7|STAG1_HUMAN,PF3D7_1456500,Q8IKR4
17.14,79.887,178.694,9.597,8.649,34.324,64.61,63.5,59.644,44.57,25.7937,23.971,27.773,63.542,764.3975,0.132,-3.158,80,1281.13879,0,0,0,tr|A2IDC7|A2IDC7_HUMAN,PF3D7_1456600,Q8IKR3
111.158,197.764,181.855,131.116,123.993,150.058,184.836,195.942,139.074,92.158,82.69355,177.391,148.615,57.998,265.0996,0.119,-3.01,100,745.6099415,8,3.44,0.124,sp|O15131|IMA6_HUMAN,PF3D7_1456700,Q8IKR2
45.289,72.754,57.067,1503.565,1438.839,952.573,403.221,251.312,254.148,551.84,1192.0248,1628.087,1959.269,1275.419,1236.1013,0.238,-2.573,128,0,13,54.91,0.984,,PF3D7_1456800,Q8IKR1
