Gene,LD4_1,LD4_2,LD4_3,LD5_1,LD5_2,LD5_3,LD6_1,LD6_2,LD6_3,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_1251400,5.0,32.0,0.0,16.0,62.0,125.0,158.0,7057.0,328.0,269.0,150.0,572.0,212.0,367.0,300.0,331.0,241.0,428.0,165.0,235.0,259.0,98.0,370.0,176.0,335.0,223.0,242.0,320.0,191.0,170.0,128.0,207.0,189.0,114.0,28.0,26.0,73.0,132.0,14.0,57.0,85.0,123.0,87.0,2.0,23.0,62.0,39.0,248.0,84.0
PF3D7_1251500,30.0,67.0,0.0,134.0,395.0,700.0,1361.0,5211.0,1982.0,913.0,897.0,1822.0,4704.0,5083.0,4880.0,688.0,757.0,1297.0,1014.0,1368.0,1245.0,501.0,1459.0,1017.0,3312.0,1948.0,2009.0,619.0,1756.0,899.0,4623.0,5039.0,5048.0,174.0,84.0,119.0,271.0,32.0,16.0,144.0,166.0,14.0,100.0,42.0,51.0,129.0,91.0,221.0,0.0
PF3D7_1251600,5.0,57.0,0.0,150.0,144.0,336.0,841.0,8773.0,1314.0,717.0,898.0,1231.0,1934.0,2378.0,1911.0,535.0,410.0,881.0,792.0,942.0,965.0,665.0,788.0,645.0,1316.0,990.0,1224.0,519.0,1465.0,713.0,3587.0,1720.0,2554.0,71.0,46.0,34.0,23.0,78.0,10.0,108.0,79.0,69.0,14.0,28.0,10.0,102.0,56.0,4.0,0.0
PF3D7_1251700,14.0,80.0,0.0,187.0,175.0,514.0,878.0,3971.0,3460.0,315.0,287.0,566.0,242.0,679.0,487.0,174.0,217.0,512.0,335.0,496.0,446.0,33.0,191.0,235.0,559.0,453.0,576.0,268.0,550.0,355.0,202.0,162.0,326.0,86.0,32.0,94.0,112.0,44.0,14.0,68.0,46.0,21.0,20.0,0.0,18.0,8.0,23.0,110.0,0.0
PF3D7_1251800,34.0,57.0,1.0,217.0,192.0,863.0,1143.0,16541.0,1833.0,843.0,770.0,1478.0,734.0,1029.0,929.0,394.0,461.0,1117.0,544.0,918.0,1078.0,101.0,496.0,390.0,647.0,591.0,700.0,689.0,1113.0,829.0,628.0,637.0,852.0,48.0,24.0,52.0,56.0,0.0,10.0,34.0,76.0,37.0,10.0,0.0,10.0,62.0,19.0,107.0,0.0
PF3D7_1252100,0.0,0.0,0.0,0.0,56.0,65.0,318.0,1277.0,132.0,10918.0,9311.0,4814.0,222.0,49.0,146.0,15921.0,9909.0,14122.0,106.0,3156.0,8366.0,1099.0,6482.0,5000.0,39.0,45.0,63.0,30139.0,2591.0,13316.0,1439.0,339.0,798.0,13.0,77.0,14.0,42.0,119.0,2.0,35.0,11.0,49.0,68.0,103.0,8.0,3.0,5.0,117.0,1.0
PF3D7_1252200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,253.0,238.0,173.0,156.0,162.0,525.0,754.0,640.0,34.0,86.0,87.0,2027.0,1190.0,2182.0,89.0,33.0,33.0,312.0,185.0,483.0,338.0,282.0,366.0,154.0,44.0,148.0,82.0,506.0,16.0,26.0,55.0,218.0,354.0,578.0,52.0,9.0,59.0,289.0,126.0
PF3D7_1252300,0.0,0.0,0.0,36.0,109.0,147.0,1454.0,18706.0,1951.0,1241.0,1230.0,1779.0,21436.0,22095.0,22335.0,1012.0,1431.0,1706.0,1991.0,2761.0,2648.0,14129.0,3324.0,4709.0,8559.0,4442.0,4330.0,1371.0,2068.0,883.0,3659.0,12009.0,14590.0,5.0,10.0,10.0,12.0,44.0,0.0,9.0,11.0,2.0,8.0,0.0,17.0,3.0,2.0,224.0,7.0
PF3D7_1252400,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1252500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,79.0,18.0,79.0,39.0,49.0,210.0,91.0,159.0,24.0,129.0,79.0,128.0,143.0,225.0,16.0,27.0,26.0,175.0,63.0,119.0,264.0,85.0,169.0,8.0,10.0,58.0,15.0,4.0,0.0,12.0,21.0,1.0,11.0,0.0,0.0,1.0,11.0,6.0,0.0
PF3D7_1252600,0.0,82.0,70.0,119.0,387.0,640.0,2385.0,29386.0,4868.0,366.0,491.0,524.0,1264.0,688.0,841.0,1971.0,1425.0,915.0,238.0,535.0,482.0,6888.0,2368.0,3945.0,447.0,296.0,276.0,664.0,819.0,389.0,5824.0,1764.0,2931.0,54.0,55.0,100.0,31.0,1331.0,3.0,17.0,28.0,48.0,84.0,820.0,42.0,18.0,20.0,119.0,196.0
PF3D7_1252700,0.0,382.0,0.0,962.0,1831.0,3280.0,6201.0,68137.0,12228.0,3186.0,1761.0,2830.0,1367.0,2158.0,2097.0,1316.0,1329.0,2992.0,3138.0,3561.0,6289.0,538.0,1069.0,1219.0,2781.0,2724.0,3908.0,3556.0,1456.0,1673.0,1627.0,1199.0,1904.0,274.0,98.0,272.0,255.0,95.0,10.0,211.0,321.0,28.0,470.0,32.0,20.0,208.0,143.0,274.0,0.0
PF3D7_1252800,0.0,0.0,0.0,0.0,4.0,15.0,180.0,2061.0,267.0,1639.0,1062.0,2380.0,803.0,3865.0,3472.0,4042.0,1527.0,2227.0,1251.0,1872.0,2589.0,4746.0,1769.0,5258.0,2276.0,1425.0,2007.0,1877.0,1374.0,1059.0,2168.0,970.0,1630.0,12.0,0.0,0.0,14.0,35.0,1.0,6.0,3.0,0.0,8.0,1.0,12.0,4.0,5.0,6.0,0.0
PF3D7_1252900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,71.0,459.0,123.0,192.0,1374.0,388.0,128.0,74.0,98.0,136.0,2211.0,441.0,880.0,90.0,102.0,114.0,156.0,82.0,68.0,7841.0,891.0,1835.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PF3D7_1253000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2277.0,3304.0,3168.0,16786.0,4495.0,7000.0,7731.0,3470.0,3898.0,5613.0,9026.0,7704.0,14632.0,4082.0,7244.0,3282.0,5987.0,7384.0,3916.0,6122.0,2225.0,90418.0,42038.0,53491.0,20.0,66.0,128.0,148.0,36.0,0.0,42.0,52.0,1.0,107.0,0.0,5.0,18.0,11.0,26.0,0.0
PF3D7_1253100,0.0,0.0,0.0,0.0,61.0,297.0,221.0,2498.0,241.0,612.0,542.0,857.0,2136.0,2211.0,1958.0,788.0,518.0,1083.0,216.0,504.0,708.0,614.0,673.0,655.0,799.0,421.0,554.0,1248.0,490.0,381.0,2736.0,2093.0,2882.0,8.0,0.0,28.0,8.0,4.0,2.0,2.0,3.0,0.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0
PF3D7_1253200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,76.0,193.0,1873.0,774.0,805.0,223.0,91.0,230.0,229.0,300.0,382.0,335.0,115.0,253.0,279.0,347.0,437.0,136.0,116.0,79.0,4470.0,2785.0,3334.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0
PF3D7_1253300,0.0,1.0,0.0,0.0,30.0,39.0,22.0,227.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1253400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,137.0,466.0,4.0,12.0,27.0,89.0,92.0,434.0,379.0,359.0,785.0,14.0,62.0,69.0,41.0,135.0,282.0,284.0,148.0,247.0,28.0,1.0,32.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0
PF3D7_1253500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,96.0,347.0,0.0,0.0,4.0,94.0,130.0,383.0,13.0,96.0,221.0,2.0,103.0,119.0,1.0,9.0,28.0,265.0,50.0,164.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1253700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,28.0,67.0,0.0,7.0,15.0,1.0,1.0,1.0,1.0,0.0,6.0,59.0,2.0,6.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1253800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,5.0,0.0,1.0,0.0,3.0,13.0,1.0,8.0,2.0,1.0,6.0,8.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,56.0,71.0,5.0,12.0,10.0,11.0,2.0,6.0,0.0,7.0,12.0,250.0,64.0,47.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PF3D7_1254200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,51.0,4.0,149.0,11.0,505.0,811.0,34.0,40.0,94.0,16.0,7.0,23.0,6.0,55.0,28.0,1101.0,136.0,128.0,63.0,24.0,44.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PF3D7_1254300,0.0,1.0,0.0,0.0,0.0,11.0,4.0,33.0,9.0,0.0,1.0,0.0,1.0,26.0,26.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,71.0,21.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,11.0,29.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,15.0,0.0,0.0,1.0,6.0,0.0,6.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PF3D7_1254500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,24.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,31.0,2.0,2.0,0.0,1.0,4.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,48.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,72.0,10.0,13.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,3.0,76.0,94.0,1.0,5.0,17.0,1.0,3.0,1.0,1.0,23.0,9.0,122.0,17.0,9.0,5.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,34.0,101.0,2.0,4.0,5.0,1.0,0.0,4.0,4.0,1.0,14.0,58.0,8.0,3.0,2.0,12.0,6.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1254900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1255000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,310.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,0.0,60.0,0.0
PF3D7_1255100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,21.0,10.0,8.0,36.0,3.0,23.0,40.0,0.0,5.0,3.0,5.0,15.0,28.0,40.0,3.0,4.0,20.0,22.0,13.0,5.0,22.0,15.0,0.0,0.0,36.0,0.0,388.0,2.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,22.0,0.0
PF3D7_1255200,0.0,46.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,120.0,160.0,113.0,43.0,33.0,62.0,154.0,647.0,747.0,52.0,102.0,150.0,112.0,987.0,473.0,39.0,62.0,68.0,212.0,256.0,576.0,118.0,73.0,175.0,30.0,19.0,7.0,27.0,1416.0,10.0,5.0,19.0,39.0,27.0,1.0,0.0,16.0,11.0,0.0,0.0
PF3D7_1300100,0.0,0.0,0.0,0.0,5.0,10.0,39.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,48.0,84.0,110.0,113.0,4.0,39.0,46.0,29.0,25.0,2.0,0.0,20.0,26.0,1.0,0.0
PF3D7_1300200,0.0,0.0,0.0,0.0,0.0,0.0,95.0,198.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,20.0,4.0,859.0,1.0,6.0,0.0,48.0,0.0,206.0,0.0,2.0,1.0,0.0,0.0
PF3D7_1300300,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,58.0,0.0
PF3D7_1300400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1300500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,4.0,172.0,0.0,0.0,1.0,48.0,6.0,132.0,0.0,0.0,1.0,58.0,0.0
PF3D7_1300600,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,396.0,376.0,302.0,1192.0,160.0,1162.0,1540.0,2133.0,261.0,349.0,209.0,2776.0,1926.0,261.0,174.0
PF3D7_1300700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0
PF3D7_1300900,0.0,0.0,0.0,0.0,69.0,138.0,177.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1301200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,18.0,12.0,2.0,30.0,10.0,2.0,232.0,0.0,20.0,2.0,10.0,219.0,0.0
PF3D7_1301400,0.0,17.0,0.0,0.0,8.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,2.0,7.0,10.0,0.0,1.0,3.0,0.0,2.0,0.0
PF3D7_1301500,0.0,0.0,0.0,1.0,0.0,0.0,81.0,2024.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,11.0,0.0,2.0,0.0,0.0,1.0,58.0,0.0,2.0,0.0,2.0,10.0,0.0
PF3D7_1301600,0.0,5.0,0.0,3.0,29.0,48.0,35.0,1182.0,241.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,17.0,370.0,76.0,336.0,13.0,12.0,30.0,10.0,38.0,73.0,4.0,0.0,3.0,182.0,1.0
PF3D7_1301700,0.0,0.0,0.0,1.0,1.0,0.0,217.0,1247.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,50.0,1.0,0.0,1.0,0.0,24.0,1.0,4.0,2.0,0.0,40.0,0.0
PF3D7_1301900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,50.0,20.0,6.0,0.0,18.0,21.0,0.0,8.0,0.0,4.0,10.0,2.0,73.0,0.0
PF3D7_1302000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,28.0,6.0,8.0,5.0,4.0,0.0,39.0,31.0,32.0,4.0,8.0,9.0,1.0,0.0
PF3D7_1302050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,542.0,51.0,132.0,66.0,35.0,15.0,1.0,7.0,2.0,102.0,42.0,76.0,17.0,2.0,5.0,5.0,6.0,1.0,1403.0,862.0,1003.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,34.0,0.0,2.0,5.0,3.0,42.0,0.0
PF3D7_1302100,1.0,3.0,0.0,2.0,17.0,84.0,104.0,731.0,244.0,2053.0,3872.0,1237.0,1549.0,597.0,1003.0,3564.0,2173.0,4904.0,1887.0,5192.0,3227.0,1440.0,3222.0,4726.0,737.0,788.0,1214.0,3158.0,4516.0,1697.0,3455.0,1197.0,2074.0,3332.0,153.0,2247.0,1131.0,835.0,196.0,1539.0,3188.0,98.0,621.0,162.0,287.0,1250.0,1247.0,664.0,0.0
PF3D7_1302200,0.0,2.0,0.0,7.0,6.0,26.0,53.0,528.0,31.0,4.0,40.0,31.0,5.0,0.0,3.0,126.0,57.0,75.0,10.0,8.0,5.0,39.0,62.0,110.0,0.0,1.0,2.0,39.0,56.0,33.0,23.0,2.0,16.0,54.0,33.0,0.0,30.0,32.0,4.0,32.0,34.0,107.0,92.0,0.0,37.0,36.0,24.0,18.0,58.0
PF3D7_1302300,8.0,6.0,0.0,20.0,38.0,119.0,328.0,1212.0,316.0,381.0,384.0,405.0,529.0,795.0,1044.0,1039.0,322.0,472.0,1196.0,1338.0,1342.0,782.0,303.0,925.0,985.0,1065.0,1242.0,498.0,408.0,220.0,576.0,329.0,628.0,156.0,239.0,66.0,114.0,38.0,29.0,140.0,197.0,299.0,96.0,42.0,14.0,268.0,230.0,109.0,12.0
PF3D7_1302400,0.0,0.0,0.0,0.0,0.0,6.0,15.0,45.0,0.0,45.0,19.0,56.0,15.0,4.0,4.0,33.0,47.0,68.0,31.0,13.0,51.0,79.0,65.0,69.0,10.0,13.0,26.0,46.0,18.0,33.0,103.0,12.0,24.0,1401.0,57.0,48.0,26.0,249.0,38.0,1001.0,930.0,85.0,10.0,26.0,45.0,1675.0,1409.0,490.0,0.0
PF3D7_1302500,9.0,27.0,0.0,36.0,141.0,611.0,1776.0,13045.0,833.0,2986.0,1835.0,4627.0,1225.0,1191.0,1344.0,847.0,1201.0,3274.0,2225.0,3472.0,4367.0,413.0,1148.0,1056.0,895.0,1954.0,2659.0,1948.0,1709.0,2774.0,2025.0,1284.0,2081.0,421.0,77.0,1237.0,1187.0,20.0,130.0,559.0,605.0,47.0,970.0,14.0,71.0,210.0,205.0,664.0,0.0
PF3D7_1302600,0.0,44.0,3.0,34.0,52.0,98.0,336.0,4821.0,654.0,400.0,255.0,498.0,1436.0,1875.0,1875.0,537.0,225.0,382.0,747.0,642.0,673.0,390.0,367.0,509.0,1445.0,965.0,1022.0,345.0,428.0,194.0,1625.0,1138.0,1577.0,127.0,47.0,48.0,63.0,136.0,6.0,92.0,85.0,58.0,128.0,66.0,29.0,137.0,66.0,401.0,38.0
PF3D7_1302700,35.0,39.0,7.0,137.0,315.0,1209.0,982.0,4788.0,1892.0,892.0,795.0,2217.0,3444.0,4991.0,4231.0,824.0,737.0,1677.0,1393.0,1395.0,1385.0,833.0,1316.0,1579.0,3558.0,2124.0,2544.0,653.0,1757.0,1475.0,4717.0,3370.0,4637.0,82.0,111.0,101.0,227.0,140.0,13.0,147.0,103.0,224.0,286.0,164.0,57.0,137.0,87.0,249.0,50.0
PF3D7_1302800,43.0,189.0,10.0,428.0,410.0,1167.0,5135.0,42970.0,2143.0,3521.0,2380.0,3609.0,17809.0,25596.0,22779.0,1823.0,1229.0,2681.0,7739.0,6589.0,8221.0,1673.0,1869.0,2091.0,20063.0,11561.0,10441.0,2740.0,3473.0,1601.0,11909.0,14994.0,17922.0,92.0,21.0,18.0,57.0,18.0,8.0,109.0,78.0,7.0,136.0,0.0,12.0,179.0,132.0,37.0,0.0
PF3D7_1302900,17.0,54.0,4.0,146.0,249.0,588.0,633.0,13324.0,2113.0,158.0,84.0,473.0,28.0,524.0,413.0,84.0,54.0,319.0,301.0,350.0,438.0,25.0,70.0,105.0,641.0,604.0,745.0,102.0,146.0,159.0,125.0,39.0,149.0,57.0,7.0,110.0,32.0,20.0,8.0,97.0,50.0,42.0,219.0,12.0,24.0,55.0,31.0,152.0,0.0
PF3D7_1303000,25.0,98.0,0.0,188.0,262.0,327.0,1113.0,10451.0,2455.0,533.0,271.0,671.0,88.0,294.0,280.0,138.0,158.0,508.0,665.0,856.0,848.0,16.0,116.0,113.0,459.0,535.0,626.0,331.0,439.0,230.0,18.0,26.0,79.0,111.0,24.0,49.0,108.0,5.0,18.0,69.0,69.0,28.0,6.0,0.0,45.0,78.0,64.0,3.0,0.0
PF3D7_1303100,95.0,320.0,0.0,640.0,1226.0,1502.0,5797.0,60564.0,11252.0,1029.0,594.0,1379.0,157.0,570.0,571.0,312.0,243.0,1063.0,1173.0,1402.0,1390.0,56.0,259.0,210.0,951.0,1102.0,1096.0,729.0,750.0,406.0,73.0,52.0,171.0,133.0,181.0,70.0,135.0,48.0,25.0,155.0,165.0,52.0,202.0,20.0,46.0,211.0,233.0,96.0,0.0
PF3D7_1303200,0.0,46.0,0.0,10.0,135.0,469.0,509.0,8514.0,1530.0,375.0,503.0,506.0,43.0,95.0,106.0,233.0,207.0,556.0,389.0,684.0,834.0,24.0,155.0,125.0,137.0,267.0,340.0,441.0,859.0,168.0,30.0,16.0,45.0,19.0,22.0,31.0,46.0,19.0,7.0,29.0,51.0,15.0,69.0,0.0,15.0,23.0,22.0,122.0,0.0
PF3D7_1303300,12.0,23.0,0.0,51.0,179.0,233.0,309.0,9727.0,1002.0,99.0,117.0,320.0,337.0,476.0,364.0,97.0,69.0,290.0,152.0,235.0,232.0,18.0,87.0,78.0,309.0,256.0,329.0,163.0,235.0,105.0,105.0,222.0,274.0,73.0,5.0,55.0,60.0,0.0,19.0,16.0,28.0,30.0,116.0,0.0,10.0,33.0,34.0,13.0,0.0
PF3D7_1303400,54.0,63.0,5.0,219.0,326.0,1000.0,2007.0,27116.0,2580.0,2310.0,3299.0,2196.0,4637.0,6492.0,5817.0,3085.0,2763.0,3371.0,2446.0,3574.0,3561.0,5049.0,4037.0,4404.0,4117.0,3086.0,3840.0,3453.0,4880.0,2826.0,7428.0,4189.0,6234.0,252.0,106.0,542.0,482.0,44.0,97.0,262.0,307.0,116.0,592.0,67.0,105.0,354.0,189.0,609.0,27.0
