Gene,LD4,LD5,LD6,M,YR,ET,MT,LT,ES,S,LS,GD4,GD6,GD10F,GD10M
PF3D7_1359900,34.047,25.646,51.364,54.5676,76.662,45.029,17.738,43.63,81.434,71.173,68.205,101.946,154.181,142.52,48.1934
PF3D7_1360000,2.264,9.283,9.817,86.03880000000001,15.287,23.442,128.811,245.978,274.256,184.291,107.631,399.706,275.828,1143.676,505.5349
PF3D7_1360100,387.669,107.316,134.376,51.16045,94.489,90.591,98.948,115.239,107.837,112.054,66.178,183.661,189.693,123.152,74.6158
PF3D7_1360200,60.507,193.262,381.388,59.25285,132.816,143.58,143.765,127.145,116.787,85.949,68.879,94.823,75.99,74.08,325.6489
PF3D7_1360300,14.058,43.392,53.134,2.43225,2.603,8.245,13.351,14.311,10.159,4.065,4.363,21.893,23.837,22.007,1.8348
PF3D7_1360400,229.917,201.46,249.706,31.558950000000003,127.985,157.196,156.122,84.227,89.442,56.255,40.863,19.426,31.769,45.129,0.0
PF3D7_1360500,9.949,9.995,9.11,3.8322000000000003,0.868,0.522,1.933,3.232,5.665,4.729,3.527,117.309,113.741,62.994,177.6998
PF3D7_1360700,13.064,44.936,60.781,84.30975000000001,86.946,88.578,85.331,120.514,131.924,97.24,92.91,119.066,89.571,86.497,154.753
PF3D7_1360800,331.747,666.603,641.878,372.63194999999996,723.66,915.961,823.338,902.123,900.633,721.879,498.212,331.231,287.122,215.786,175.3091
PF3D7_1360900,409.983,965.09,538.728,113.08345,15.012,28.398,204.952,464.504,368.098,260.042,194.701,643.454,456.641,294.357,362.7261
PF3D7_1361000,3.325,39.298,19.637,43.638549999999995,126.859,152.357,112.359,45.743,35.645,29.62,34.52,45.511,49.924,11.976,40.6114
PF3D7_1361100,20.633,93.127,103.573,509.66724999999997,722.899,375.14,180.698,440.135,632.654,633.844,485.164,647.993,586.556,456.097,977.2484
PF3D7_1361200,41.417,91.746,91.602,76.0095,119.229,110.173,88.464,109.42,116.184,116.072,88.371,70.692,67.488,36.414,67.2688
PF3D7_1361300,0.0,0.668,1.754,21.88065,2.553,1.984,2.883,5.38,12.21,12.735,19.53,427.55,491.708,513.532,108.7557
PF3D7_1361400,0.0,2.316,5.471,521.4676,31.968,4.116,12.021,45.902,176.988,300.978,530.895,1245.49,1467.407,1894.134,729.6522
PF3D7_1361500,1.61,7.342,3.876,724.6689,33.446,4.87,8.313,45.61,215.451,328.394,711.918,179.54,174.227,42.408,891.5252
PF3D7_1361600,0.0,30.873,111.048,83.19835,9.911,7.346,121.963,306.436,230.944,158.689,147.382,11.028,72.742,12.85,0.0
PF3D7_1361700,288.215,241.511,319.696,138.2656,13.481,6.091,73.848,285.063,335.405,267.032,264.612,285.215,247.221,94.905,122.9081
PF3D7_1361800,2.898,2.636,9.925,1493.11895,133.594,21.12,8.269,255.545,751.084,1217.488,2044.605,713.969,1077.574,1409.157,636.0511
PF3D7_1361900,887.349,871.608,796.806,464.06095,45.734,90.502,1044.05,1789.677,1548.29,1310.129,759.656,179.146,191.99,109.927,630.4224
PF3D7_1362000,58.098,154.944,198.162,141.10325,10.807,8.036,50.291,134.576,197.706,172.075,175.364,473.697,577.389,897.496,199.3128
PF3D7_1362100,0.0,1.08,5.493,88.1639,18.315,15.199,20.417,15.163,33.552,36.152,48.819,851.177,852.647,740.769,221.2614
PF3D7_1362200,62.681,153.953,74.48,58.5039,117.48,173.735,182.684,144.023,116.919,111.898,66.518,524.043,373.776,68.523,379.6007
PF3D7_1362300,231.325,546.674,519.28,37.22535,45.531,70.052,86.366,102.863,88.626,77.381,53.185,61.879,11.563,37.96,14.5692
PF3D7_1362400,4.829,11.365,13.16,165.1197,171.929,133.464,100.949,124.099,212.223,274.031,168.369,272.606,267.768,316.037,278.1593
PF3D7_1362500,16.602,41.891,32.647,23.8252,1.561,1.214,21.656,35.369,40.061,28.367,32.471,10.903,7.486,18.481,60.1553
PF3D7_1362600,6.686,13.113,18.294,27.17505,2.422,0.93,14.707,38.325,43.002,33.074,34.172,527.021,1566.917,1576.45,411.5783
PF3D7_1362700,37.838,42.436,45.847,380.15135,21.423,14.558,50.353,154.121,393.796,566.515,318.837,538.767,406.75,305.724,343.1824
PF3D7_1362800,17.06,16.469,12.517,57.64105,7.588,4.034,7.842,37.163,94.754,87.562,104.019,74.203,67.862,33.338,39.764
PF3D7_1362900,3.063,11.264,11.507,13.8359,1.022,1.088,4.148,12.577,27.465,27.035,20.645,198.598,418.37,726.708,311.1007
PF3D7_1363000,51.463,18.304,21.757,14.5227,78.812,38.528,28.675,20.785,17.394,27.179,12.854,45.489,28.429,19.434,34.9792
PF3D7_1363100,93.293,41.077,62.462,24.56505,31.284,25.767,42.558,65.778,53.119,45.546,30.704,81.509,52.326,38.985,125.4357
PF3D7_1363200,545.914,332.213,292.902,30.3907,80.194,71.493,105.475,106.787,72.789,49.166,41.101,192.645,134.681,144.777,236.148
PF3D7_1363300,0.857,115.946,96.108,27.2977,34.051,47.618,76.253,91.515,81.896,41.661,40.484,96.361,80.434,88.018,58.3199
PF3D7_1363400,59.378,178.682,182.869,84.7009,106.194,110.462,129.514,154.945,160.626,168.522,103.084,200.686,137.711,114.888,252.6788
PF3D7_1363500,21.331,51.311,68.709,34.849050000000005,10.371,20.672,37.964,70.716,89.71,87.249,66.669,59.569,51.697,51.596,41.4952
PF3D7_1363600,60.955,154.551,177.0,15.86825,1.232,14.982,81.871,104.095,74.22,37.248,42.958,92.104,101.169,101.859,188.2039
PF3D7_1363700,9.887,38.172,44.45,32.83725,2.08,9.827,55.95,85.933,99.552,79.103,47.742,42.637,38.836,45.386,53.9764
PF3D7_1363800,4.798,22.687,23.058,20.1139,1.747,1.242,8.484,26.89,43.078,34.713,23.137,87.038,95.845,73.01,98.2084
PF3D7_1364000,1.519,22.069,33.2,7.0908999999999995,6.604,4.42,4.28,8.582,11.69,11.935,11.176,46.417,42.37,23.895,33.1887
PF3D7_1364100,54.701,354.443,881.406,196.309,30.896,8.508,64.321,555.895,563.795,516.188,380.628,49.524,59.677,93.055,3.1053
PF3D7_1364200,32.967,52.491,66.06,77.2642,129.516,84.235,68.098,82.729,62.877,64.047,73.735,100.593,71.37,62.345,106.4701
PF3D7_1364300,0.0,33.227,34.304,104.6434,186.32,155.88,132.734,93.493,108.062,92.78,103.768,71.189,92.861,105.001,215.8117
PF3D7_1364400,28.638,41.931,46.388,25.80345,45.26,54.681,40.067,43.987,42.843,37.011,34.819,19.996,21.498,6.061,20.8713
PF3D7_1364500,85.516,126.317,195.025,47.0617,143.137,143.588,136.217,133.279,97.158,92.606,54.18,47.842,49.009,84.422,0.9259
PF3D7_1364600,29.859,46.37,68.23,32.7577,7.912,5.669,38.474,94.18,87.99,89.716,47.023,38.033,49.468,32.463,26.0384
PF3D7_1364700,21.056,24.305,34.306,,,,,,,,,,,,
PF3D7_1364800,107.321,291.928,291.833,51.21210000000001,248.879,217.203,167.346,129.678,92.461,75.709,52.018,201.609,135.507,159.649,104.7763
PF3D7_1364900,37.605,245.657,170.182,19.483800000000002,32.521,21.957,25.62,46.891,46.189,43.565,30.179,52.341,42.64,47.811,0.8046
PF3D7_1365000,84.766,73.08,90.65,73.78675,142.611,140.798,139.772,189.834,208.458,173.377,100.328,626.817,602.181,445.619,1241.763
PF3D7_1365100,0.0,23.652,63.127,40.31485,52.997,96.825,124.415,133.919,125.683,103.327,55.434,412.916,454.735,410.204,202.204
PF3D7_1365200,296.978,346.138,438.881,33.26795,171.118,340.527,308.261,153.927,104.15,73.225,59.367,106.734,219.57,88.308,282.1406
PF3D7_1365300,10.763,32.965,51.031,22.8341,61.851,47.174,42.212,36.738,34.074,26.392,24.639,42.606,43.367,30.447,1.4588
PF3D7_1365400,38.881,53.914,45.34,15.62115,28.019,40.905,26.921,19.832,32.516,20.604,19.304,40.441,24.81,28.09,29.5965
PF3D7_1365500,247.466,172.45,187.981,98.40809999999999,27.075,140.176,307.938,322.622,317.819,281.702,151.761,92.232,85.144,76.779,137.7212
PF3D7_1365600,0.413,10.521,6.348,211.97845,49.8,42.764,39.601,59.227,140.13,183.953,260.456,274.485,298.489,146.199,290.3769
PF3D7_1365700,17.965,26.196,32.915,197.48955,101.331,96.986,89.234,109.819,174.419,191.925,252.722,162.132,224.751,188.371,396.1948
PF3D7_1365800,80.25,44.798,59.193,168.17079999999999,114.193,105.703,89.141,94.327,143.73,165.289,212.509,40.038,53.662,76.065,100.2546
PF3D7_1365900,309.408,296.882,395.784,871.32965,1441.176,2020.621,1707.877,1312.652,884.308,810.397,1039.829,246.393,269.137,115.529,66.922
PF3D7_1366000,47.019,49.804,39.204,41.85025,59.79,51.636,52.842,30.95,24.849,23.974,44.228,13.839,10.006,3.857,89.0156
PF3D7_1366100,28.409,3.381,2.668,243.03855,74.408,30.936,9.363,13.502,80.884,144.139,327.269,49.471,62.285,110.641,24.2059
PF3D7_1366200,8.59,51.236,74.108,174.24545,80.473,100.145,206.144,243.315,248.084,182.118,228.579,234.315,316.057,310.97,586.5595
PF3D7_1366300,14.131,37.852,43.213,58.25075,102.795,120.863,80.274,62.351,54.493,58.417,51.387,85.588,67.296,56.976,67.3606
PF3D7_1366400,64.197,46.768,40.75,49.324349999999995,76.724,92.226,148.806,157.835,119.247,123.415,74.536,122.533,143.938,120.499,42.7192
PF3D7_1366500,633.012,454.947,363.934,50.0406,13.094,16.531,246.019,408.785,191.227,100.065,87.31,158.43,204.511,215.742,101.595
PF3D7_1366600,106.885,101.282,128.502,344.56505000000004,177.613,168.616,169.289,188.95,260.998,281.35,324.168,296.731,405.393,595.756,337.1108
PF3D7_1366700,46.655,16.565,10.199,95.12455,68.771,124.843,115.989,101.02,94.862,85.071,131.495,268.086,293.631,234.136,160.5261
PF3D7_1366800,12.299,67.965,75.654,228.5577,144.61,300.202,259.904,228.759,232.128,206.901,319.399,202.872,245.472,356.26,122.9763
PF3D7_1366900,181.715,199.686,212.308,384.79655,507.362,502.785,446.424,623.617,558.591,531.36,380.963,568.82,473.768,285.443,475.7277
PF3D7_1367000,15.022,43.939,53.874,86.4959,86.843,135.193,257.976,369.406,302.515,187.086,142.407,284.851,183.575,137.024,269.1334
PF3D7_1367100,78.127,186.115,155.418,117.86485,184.914,196.525,191.084,187.251,201.979,177.485,116.281,1033.553,904.475,650.834,964.3402
PF3D7_1367200,0.0,9.907,50.388,10.14095,2.509,1.912,0.915,3.304,11.998,6.124,7.253,47.642,73.637,37.985,78.5907
PF3D7_1367300,0.0,222.424,300.591,12.5785,14.225,4.913,1.502,2.714,10.983,7.596,10.712,858.677,1309.431,492.777,8136.7469
PF3D7_1367400,23.73,56.913,50.98,82.521,167.244,153.693,132.346,65.237,64.116,62.151,62.238,86.246,48.645,27.196,76.4213
PF3D7_1367500,50.648,111.986,120.412,85.01905,33.657,23.822,94.105,220.41,203.552,181.02,117.152,192.027,222.446,465.945,114.7837
PF3D7_1367600,681.943,572.197,690.861,85.274,226.907,295.823,252.346,166.085,145.743,112.999,93.087,16.427,50.484,20.207,77.1451
PF3D7_1367700,507.614,1407.244,1131.694,168.1759,593.583,519.23,467.154,403.441,350.335,281.266,187.905,133.055,100.65,48.758,22.2027
PF3D7_1367800,0.0,0.0,0.29,6.91685,0.571,0.378,0.727,0.776,5.025,7.597,5.793,0.494,1.2,1.624,0.0
PF3D7_1367900,,,,13.7233,0.46,0.358,2.701,11.808,28.869,27.154,25.429,35.814,32.908,62.289,27.5388
PF3D7_1368000,14.609,36.581,190.688,25.08925,4.334,4.83,11.423,54.158,80.44,62.923,52.255,88.023,56.831,132.106,131.67
PF3D7_1368100,257.776,178.799,166.894,150.4903,54.898,118.018,190.721,282.61,281.256,270.925,209.548,347.343,253.736,144.619,52.7171
PF3D7_1368200,82.884,109.016,127.644,142.7946,268.294,367.959,339.894,305.171,207.672,173.434,152.176,101.036,83.926,74.683,93.5416
PF3D7_1368300,7.297,13.979,16.334,70.7445,47.797,64.422,69.486,103.717,119.044,101.574,93.35,432.577,336.889,342.026,420.5573
PF3D7_1368400,45.755,65.025,47.465,100.2704,83.681,92.937,88.789,143.602,196.327,175.349,132.699,282.355,386.883,450.076,565.9586
PF3D7_1368500,19.311,40.575,42.014,9.477450000000001,3.78,8.626,20.395,16.309,23.016,15.916,19.787,18.219,27.483,50.145,166.8935
PF3D7_1368600,27.212,40.567,42.321,22.3919,41.577,108.613,142.544,89.344,74.636,42.544,32.024,14.534,38.222,46.429,72.1653
PF3D7_1368700,77.032,155.346,157.7,68.37155,13.153,63.3,159.428,202.274,210.726,164.854,109.495,191.49,184.152,125.26,82.8425
PF3D7_1368800,42.775,61.393,91.301,35.955,3.06,3.882,43.339,88.593,87.759,86.37,50.965,46.757,60.029,35.903,54.9467
PF3D7_1368900,74.028,271.176,236.102,130.30905,143.899,170.32,197.417,185.374,160.805,147.31,153.21,437.717,551.124,466.974,196.4817
PF3D7_1369000,1.187,24.826,32.013,33.70925,67.891,8.704,39.176,98.592,114.282,62.622,68.523,105.499,100.216,127.227,238.698
PF3D7_1369100,210.2,108.034,130.128,21.92885,20.304,17.507,63.677,54.161,51.661,38.386,31.33,11.339,12.66,14.708,1.4941
PF3D7_1369200,52.021,134.383,255.878,19.0544,39.976,37.242,32.102,38.772,35.815,30.796,21.961,235.57,206.984,284.614,155.8387
PF3D7_1369300,0.0,1.868,3.678,55.00175,38.871,38.049,27.585,33.984,46.989,50.873,43.337,560.63,594.661,793.847,432.3232
PF3D7_1369400,11.325,28.733,33.951,8.9741,14.342,13.131,15.328,17.612,16.1,13.205,15.447,24.759,14.018,4.107,6.5863
PF3D7_1369500,53.414,124.477,90.377,39.6995,231.219,203.478,178.076,119.111,71.172,54.021,41.114,32.43,46.602,29.701,346.4474
PF3D7_1369600,205.914,358.357,501.272,34.24335,23.545,45.607,66.068,107.582,94.533,103.781,51.192,13.73,10.059,6.247,77.0801
PF3D7_1369700,20.126,53.909,64.182,88.17845,166.869,110.039,94.588,88.989,86.28,72.957,70.366,44.522,63.144,31.341,77.6746
PF3D7_1370300,22.313,21.826,7.413,714.211,5746.44,3768.414,138.3,21.189,21.955,28.786,139.058,39.299,30.408,36.75,61.4647
PF3D7_1370500,22754.593,17656.45,18876.366,,,,,,,,,,,,
PF3D7_1370800,15983.926,9908.113,10308.835,,,,,,,,,,,,
PF3D7_1370900,673.602,361.181,739.057,,,,,,,,,,,,
PF3D7_1371000,11.227,8.563,10.048,,,,,,,,,,,,
PF3D7_1371200,2900.698,1827.604,1639.41,,,,,,,,,,,,
PF3D7_1371300,37.351,6.861,13.052,,,,,,,,,,,,
PF3D7_1371500,0.587,5.715,11.652,2.2365500000000003,0.767,1.037,6.704,4.485,6.757,5.163,6.469,3.265,0.945,3.335,0.0
PF3D7_1371600,52.595,7.808,14.872,,,,,,,,,,,,
PF3D7_1371700,2.244,0.124,8.789,103.04945000000001,8.345,36.833,135.569,70.438,67.356,94.211,132.402,16.685,30.48,7.135,51.6331
PF3D7_1371800,0.0,14.844,14.509,55.26415,5.758,114.228,328.57,129.304,62.837,80.745,62.614,53.144,61.736,69.745,301.1433
PF3D7_1371900,,,,32.138149999999996,9.679,99.214,149.222,61.514,50.385,43.064,43.742,50.591,72.192,71.791,1177.4661
PF3D7_1372000,,,,41.7474,248.355,256.281,11.34,7.593,7.279,19.419,20.263,0.213,0.0,12.607,2.0359
PF3D7_1372100,3.156,6.128,7.45,0.0435,0.024,0.021,0.0,0.05,0.032,0.027,0.05,144.981,99.706,68.982,83.4561
PF3D7_1372200,0.0,1.111,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,25.925,96.097,61.225,168.7898
PF3D7_1372300,9.613,3.349,7.54,0.0,0.066,0.0,0.0,0.0,0.0,0.03,0.0,5.168,10.365,1.303,1.303
PF3D7_1372400,0.0,0.0,1.168,0.0,0.03,0.0,0.039,0.263,0.069,0.0,0.042,0.385,4.009,0.0,82.8732
PF3D7_1372600,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1372700,,,,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.074,0.526,0.0,0.0,1.4953
PF3D7_1372800,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0
PF3D7_1373000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1373100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129,124.4947
PF3D7_1373200,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1373300,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.917,0.0,0.0,0.0
PF3D7_1373400,0.0,0.0,2.129,0.0,0.0,0.0,0.165,0.0,0.091,0.0,0.0,27.041,20.386,11.136,237.9992
PF3D7_1373500,0.0,0.0,0.992,0.0,0.0,0.013,0.0,0.0,0.031,0.0,0.0,12.888,11.685,2.496,15.6846
PF3D7_1400100,0.0,0.405,4.394,,,,,,,,,,,,
PF3D7_1400200,,,,3.7312,0.192,3.203,3.981,0.0,2.417,1.934,1.98,0.0,0.0,0.682,0.0
PF3D7_1400300,,,,0.8101,0.254,1.312,2.48,0.0,1.522,0.577,2.043,0.0,2.091,0.0,0.0
PF3D7_1400400,,,,4.0451,0.569,1.057,2.241,0.0,0.533,2.339,2.203,2.174,0.0,0.0,0.0
PF3D7_1400500,,,,1.1111,0.268,4.238,4.098,0.546,1.723,0.156,0.505,0.0,2.014,0.0,0.0
PF3D7_1400600,,,,3.3817,0.383,22.813,11.983,0.197,0.975,2.3,1.15,0.0,0.0,1.958,0.0
PF3D7_1400700,,,,4.6665,0.094,25.703,56.715,5.001,4.209,2.642,2.618,0.0,0.0,0.0,0.0
PF3D7_1400800,,,,1.7384,0.096,0.356,0.0,0.079,0.193,0.622,1.448,0.0,0.0,2.361,0.0
PF3D7_1401000,0.0,73.627,40.671,9.31385,0.342,0.22,1.528,3.674,2.838,4.578,3.705,108.772,23.846,13.509,353.8877
PF3D7_1401100,0.0,0.79,1.333,1185.35385,10097.46,836.032,127.69,20.476,37.825,65.752,688.841,14.319,32.433,34.196,1.0068
PF3D7_1401200,0.507,46.03,82.759,73.32385000000001,26.214,350.125,634.325,387.821,184.024,112.112,84.035,10.988,12.933,6.061,6.4208
PF3D7_1401300,4.428,9.131,10.063,78.2293,50.302,229.847,37.182,37.365,49.225,28.962,34.035,90.497,37.238,39.808,4.6743
PF3D7_1401400,0.0,4.003,25.085,4912.08045,6585.931,2347.968,234.612,48.622,91.377,236.744,2205.413,46.539,33.812,18.286,0.8682
PF3D7_1401500,0.0,9.08,2.913,256.05830000000003,109.861,332.341,51.194,21.038,43.8,36.816,65.569,18.984,40.916,40.606,1.4532
PF3D7_1401600,9.358,10.331,4.67,724.8657000000001,485.762,367.705,35.632,119.905,615.964,732.404,985.267,59.35,80.918,73.222,69.1979
PF3D7_1401700,276.763,150.751,64.411,24.90655,6.31,7.317,8.18,5.426,12.484,24.507,46.116,1.566,1.726,8.407,42.3619
PF3D7_1401800,34.276,89.153,89.97,186.32850000000002,21.708,46.867,66.385,115.68,219.272,272.646,267.424,308.586,189.731,101.181,520.0396
PF3D7_1401900,30.039,12.521,7.816,194.57420000000002,10.207,8.357,12.884,20.427,81.177,101.387,179.22,53.193,58.281,46.099,70.2113
PF3D7_1402000,261.107,386.476,305.282,16.9272,37.784,64.782,103.837,78.115,42.002,32.698,24.947,423.448,349.183,181.13,399.9511
PF3D7_1402100,72.493,107.89,73.531,13.385449999999999,43.277,68.811,69.403,42.591,20.03,17.154,14.461,14.61,26.741,18.45,1.8446
PF3D7_1402200,212.442,425.003,526.19,571.4046,93.863,82.921,201.54,479.647,779.137,695.967,867.798,1634.873,1191.119,1576.632,554.1301
PF3D7_1402300,24.958,85.032,95.192,111.1995,191.91,276.158,278.836,342.856,272.302,247.727,184.124,241.447,241.759,94.682,161.2607
PF3D7_1402400,51.857,89.236,139.154,47.900099999999995,53.655,77.681,64.608,112.493,131.129,107.734,70.4,34.722,20.529,15.317,108.8655
PF3D7_1402500,347.999,222.021,307.901,133.5272,958.196,1420.068,1149.924,679.196,269.399,185.151,143.216,72.108,63.572,60.48,79.0386
PF3D7_1402550,259.298,477.183,743.05,,,,,,,,,,,,
PF3D7_1402600,1370.883,939.531,2057.89,,,,,,,,,,,,
PF3D7_1402700,16.293,85.843,74.658,70.08855,141.472,187.812,179.442,129.61,103.709,100.584,75.167,86.255,93.448,83.076,38.0339
PF3D7_1402800,22.497,27.679,60.975,132.68975,51.905,92.879,52.457,97.218,133.475,140.828,125.874,52.411,57.455,26.252,108.6987
PF3D7_1402900,10.715,19.548,33.231,51.379149999999996,9.745,19.73,23.648,36.58,42.156,51.067,53.718,11.973,19.282,4.575,1.2921
PF3D7_1403000,2.891,4.812,2.366,10.133099999999999,1.287,0.935,6.544,5.759,10.208,9.364,7.883,66.488,66.805,70.169,239.788
PF3D7_1403100,76.006,70.552,98.876,166.61255,12.845,12.703,121.203,280.272,334.836,306.113,226.215,656.541,605.198,386.251,870.3863
PF3D7_1403200,5.136,4.386,9.873,13.7595,1.883,1.731,3.367,5.407,16.635,9.455,12.845,247.011,249.995,239.337,44.7254
PF3D7_1403300,0.0,3.238,27.907,5.746449999999999,0.734,0.323,2.319,9.489,17.219,9.474,9.96,78.948,31.534,18.886,153.5375
PF3D7_1403400,7.769,5.691,19.319,37.1924,4.669,3.686,23.657,72.262,106.583,68.529,55.727,43.551,36.595,19.316,295.6613
PF3D7_1403500,0.0,1.759,12.813,140.6873,10.964,7.704,32.517,83.014,109.097,94.237,149.995,55.214,56.178,47.401,336.0654
PF3D7_1403600,2.243,5.913,19.343,258.34585,15.895,12.223,62.411,178.416,295.345,249.729,333.863,72.853,107.587,78.929,84.0648
PF3D7_1403700,56.183,62.764,38.906,30.893300000000004,5.558,3.8,40.54,85.325,84.141,39.726,44.457,67.971,63.057,76.348,6.0498
PF3D7_1403800,2.715,4.95,8.28,21.744,2.903,4.304,4.449,14.412,57.92,45.756,37.675,197.324,199.8,95.835,1057.4947
PF3D7_1403900,49.994,174.896,172.123,58.81595,103.049,425.019,438.689,257.548,133.066,107.065,94.72,313.268,365.711,300.572,1862.2801
PF3D7_1404000,14.292,38.945,39.345,33.1535,30.614,89.733,80.837,69.247,76.748,60.936,45.008,41.096,63.061,68.351,286.6491
PF3D7_1404100,294.847,318.211,391.782,77.02885,169.923,358.509,444.551,345.635,205.982,131.784,137.995,109.474,177.723,356.754,27.2154
PF3D7_1404200,0.0,0.929,0.153,29.5345,3.573,7.538,1.865,16.056,48.665,30.562,32.175,406.146,668.465,567.579,1087.3406
PF3D7_1404300,0.0,0.0,3.672,132.67485,13.791,4.998,1.866,19.781,39.305,56.517,65.068,169.585,178.089,128.45,289.1635
PF3D7_1404400,549.601,867.654,825.604,56.79965,6.084,7.592,56.883,118.178,159.782,101.562,87.261,170.359,80.604,38.676,8.6536
PF3D7_1404500,299.692,604.979,592.266,126.54485,214.605,182.55,166.429,161.934,181.485,158.744,123.009,214.006,212.74,161.262,636.9979
PF3D7_1404600,0.873,2.207,1.572,31.73985,7.998,4.726,12.234,34.166,45.466,30.865,27.716,115.13,59.931,56.617,57.354
PF3D7_1404700,2.243,3.655,5.805,174.3647,41.735,6.493,2.669,2.458,17.368,50.05,158.346,9.848,29.653,32.087,622.7898
PF3D7_1404800,96.35,47.155,14.42,2431.8420499999997,2449.061,1150.326,205.951,31.893,56.608,95.0,708.659,26.806,29.84,26.124,62.6684
PF3D7_1404900,193.489,149.176,152.719,1200.2755,547.373,450.037,341.69,372.323,287.576,310.805,666.411,266.301,216.652,79.19,272.2023
PF3D7_1405000,111.375,62.984,71.413,142.32485,49.625,29.151,62.685,84.594,83.428,64.838,66.511,133.679,87.603,52.88,124.5548
PF3D7_1405100,26.188,33.859,27.196,49.4179,16.146,38.737,58.979,47.835,64.913,69.371,61.951,59.539,44.695,20.954,177.165
PF3D7_1405200,4.088,26.145,43.475,4.955,6.101,8.935,7.895,10.607,11.853,10.974,9.994,0.406,6.999,14.503,12.9471
PF3D7_1405300,6.901,13.116,31.447,29.1224,10.772,23.577,40.289,49.469,40.457,36.616,37.115,13.431,33.231,12.764,28.4081
PF3D7_1405400,59.803,243.194,219.778,17.0753,3.722,18.172,61.486,56.715,54.112,39.419,29.301,35.593,34.025,7.907,57.4788
PF3D7_1405500,187.241,205.104,193.587,18.9214,97.426,104.958,87.945,47.68,42.276,20.948,19.429,26.453,39.999,22.165,20.4749
